subject_id,str_GoPro_ts,end_GoPro_ts,str_GoPro_frame,end_GoPro_frame,str_SMI_w_ts,end_SMI_w_ts,str_SMI_w_frame,end_SMI_w_frame,str_SMI_wo_ts,end_SMI_wo_ts,str_SMI_wo_frame,end_SMI_wo_frame,action_label
28,00:16:53:51,00:17:03:09,60770,61328,00:17:34:09,00:17:43:18,31629,31908,00:17:33:11,00:17:42:19,25283,25507,3
28,00:17:05:27,00:17:12:07,61466,61865,00:17:45:27,00:17:52:17,31977,32177,00:17:45:02,00:17:51:18,25562,25722,1
28,00:17:12:41,00:17:21:25,61899,62423,00:17:53:04,00:18:01:26,32194,32456,00:17:52:07,00:18:01:01,25735,25945,3
28,00:17:22:33,00:17:31:11,62491,63008,00:18:03:00,00:18:11:19,32490,32749,00:18:02:04,00:18:10:19,25972,26179,1
28,00:17:43:08,00:18:08:45,63724,65260,00:18:23:17,00:18:49:07,33107,33877,00:18:22:18,00:18:48:09,26466,27081,3
28,00:18:15:30,00:18:29:36,65664,66509,00:18:55:29,00:19:10:02,34079,34502,00:18:55:02,00:19:09:04,27242,27580,2
28,00:18:15:32,00:18:18:34,65666,65848,00:18:56:00,00:18:59:01,34080,34171,00:18:55:03,00:18:58:04,27243,27316,0
28,00:18:32:08,00:18:58:05,66661,68217,00:19:12:18,00:19:38:17,34578,35357,00:19:11:17,00:19:37:16,27641,28264,2
28,00:18:34:20,00:18:37:53,66793,67006,00:19:14:24,00:19:18:11,34644,34751,00:19:13:22,00:19:17:12,27694,27780,0
28,00:18:51:24,00:18:55:43,67816,68075,00:19:31:26,00:19:36:06,35156,35286,00:19:31:00,00:19:35:08,28104,28208,0
28,00:19:04:02,00:19:07:18,68573,68769,00:19:44:15,00:19:47:23,35535,35633,00:19:43:15,00:19:46:21,28407,28485,1
28,00:19:06:24,00:19:36:00,68715,70489,00:19:46:26,00:20:16:14,35606,36494,00:19:45:23,00:20:15:14,28463,29174,2
28,00:19:36:56,00:19:58:36,70545,71844,00:20:17:12,00:20:39:02,36522,37172,00:20:16:12,00:20:38:04,29196,29716,3
28,00:19:59:40,00:20:31:34,71908,73820,00:20:40:04,00:21:12:01,37204,38161,00:20:39:06,00:21:11:03,29742,30507,1
28,00:20:43:40,00:20:44:52,74545,74617,00:21:24:04,00:21:25:10,38524,38560,00:21:23:05,00:21:24:10,30797,30826,5
28,00:21:02:54,00:21:49:54,75698,78515,00:21:43:11,00:22:30:11,39101,40511,00:21:42:11,00:22:29:11,31259,32387,3
28,00:21:50:28,00:22:01:52,78549,79233,00:22:30:28,00:22:42:10,40528,40870,00:22:30:00,00:22:41:10,32400,32674,1
28,00:22:26:20,00:23:12:41,80699,83477,00:23:06:24,00:23:53:04,41604,42994,00:23:05:21,00:23:52:04,33261,34372,4
28,00:23:22:54,00:23:23:42,84090,84138,00:24:03:11,00:24:04:05,43301,43325,00:24:02:10,00:24:03:05,34618,34637,8
28,00:23:28:41,00:23:30:27,84436,84542,00:24:09:04,00:24:10:27,43474,43527,00:24:08:04,00:24:09:23,34756,34799,5
28,00:24:10:07,00:24:29:40,86920,88092,00:24:50:17,00:25:10:04,44717,45304,00:24:49:15,00:25:09:04,35751,36220,2
28,00:24:29:56,00:24:41:49,88108,88820,00:25:10:12,00:25:22:08,45312,45668,00:25:09:10,00:25:21:07,36226,36511,2
28,00:24:41:51,00:24:54:01,88822,89551,00:25:22:09,00:25:34:14,45669,46034,00:25:21:08,00:25:33:12,36512,36804,3
28,00:24:54:21,00:25:03:02,89571,90092,00:25:34:24,00:25:43:15,46044,46305,00:25:33:20,00:25:42:13,36812,37021,1
28,00:25:12:41,00:25:21:10,90670,91179,00:25:53:04,00:26:01:19,46594,46849,00:25:52:04,00:26:00:16,37252,37456,0
28,00:25:21:22,00:25:30:43,91191,91751,00:26:01:25,00:26:11:05,46855,47135,00:26:00:21,00:26:10:04,37461,37684,3
28,00:25:32:15,00:25:45:19,91843,92626,00:26:12:21,00:26:25:23,47181,47573,00:26:11:17,00:26:24:19,37721,38035,1
28,00:26:05:19,00:26:38:29,93825,95813,00:26:45:23,00:27:18:28,48173,49168,00:26:44:19,00:27:17:22,38515,39310,4
28,00:26:41:37,00:26:47:52,96001,96375,00:27:22:02,00:27:28:09,49262,49449,00:27:21:02,00:27:27:07,39386,39535,4
28,00:26:48:59,00:26:50:47,96442,96550,00:27:29:13,00:27:31:07,49483,49537,00:27:28:10,00:27:30:06,39562,39606,4
28,00:26:55:43,00:27:00:45,96846,97148,00:27:36:05,00:27:41:06,49685,49836,00:27:35:04,00:27:40:05,39724,39845,8
28,00:27:00:27,00:27:04:52,97130,97394,00:27:40:27,00:27:45:09,49827,49959,00:27:39:22,00:27:44:07,39838,39943,4
28,00:27:10:51,00:27:12:07,97753,97829,00:27:51:09,00:27:52:17,50139,50177,00:27:50:07,00:27:51:13,40087,40117,9
28,00:27:14:43,00:27:26:03,97985,98664,00:27:55:05,00:28:06:15,50255,50595,00:27:54:04,00:28:05:12,40180,40452,4
28,00:27:28:49,00:27:32:11,98830,99032,00:28:09:08,00:28:12:19,50678,50779,00:28:08:06,00:28:11:15,40518,40599,8
28,00:27:33:45,00:27:44:31,99126,99771,00:28:14:06,00:28:24:29,50826,51149,00:28:13:05,00:28:23:23,40637,40895,9
28,00:28:05:21,00:28:06:35,101020,101094,00:28:45:24,00:28:47:01,51774,51811,00:28:44:19,00:28:46:00,41395,41424,9
28,00:28:09:02,00:28:39:45,101240,103082,00:28:49:14,00:29:20:06,51884,52806,00:28:48:11,00:29:19:04,41483,42220,11
28,00:28:40:07,00:28:42:44,103104,103260,00:29:20:17,00:29:23:05,52817,52895,00:29:19:13,00:29:22:03,42229,42291,8
28,00:28:44:18,00:29:00:28,103354,104323,00:29:24:22,00:29:40:27,52942,53427,00:29:23:17,00:29:39:21,42329,42717,4
28,00:29:02:14,00:29:03:28,104429,104503,00:29:42:20,00:29:43:27,53480,53517,00:29:41:15,00:29:42:21,42759,42789,9
28,00:29:08:18,00:29:25:16,104793,105810,00:29:48:22,00:30:05:21,53662,54171,00:29:47:17,00:30:04:16,42905,43312,4
28,00:29:25:32,00:29:32:48,105826,106261,00:30:05:29,00:30:13:07,54179,54397,00:30:04:22,00:30:12:05,43318,43493,9
28,00:29:32:58,00:29:51:06,106271,107358,00:30:13:12,00:30:31:16,54402,54946,00:30:12:09,00:30:30:12,43497,43932,4
28,00:29:57:56,00:30:23:34,107768,109304,00:30:38:11,00:31:04:00,55151,55920,00:30:37:08,00:31:02:23,44096,44711,4
28,00:30:28:30,00:31:13:38,109600,112305,00:31:08:28,00:31:54:02,56068,57422,00:31:07:21,00:31:53:00,44829,45912,8
28,00:31:17:52,00:31:41:52,112559,113998,00:31:58:09,00:32:22:09,57549,58269,00:31:57:06,00:32:21:06,46014,46590,4
28,00:31:44:25,00:31:48:58,114150,114423,00:32:24:25,00:32:29:12,58345,58482,00:32:23:18,00:32:28:08,46650,46760,4
28,00:31:52:16,00:31:54:48,114621,114773,00:32:32:21,00:32:35:07,58581,58657,00:32:31:15,00:32:34:04,46839,46900,9
28,00:31:54:58,00:32:03:01,114783,115265,00:32:35:12,00:32:43:13,58662,58903,00:32:34:08,00:32:42:09,46904,47097,4
28,00:32:03:27,00:32:10:00,115291,115684,00:32:43:26,00:32:50:13,58916,59113,00:32:42:19,00:32:49:09,47107,47265,9
28,00:32:10:16,00:32:18:27,115700,116190,00:32:50:21,00:32:58:26,59121,59366,00:32:49:15,00:32:57:19,47271,47467,4
28,00:32:18:31,00:32:46:50,116194,117892,00:32:58:28,00:33:27:08,59368,60218,00:32:57:21,00:33:26:04,47469,48148,9
28,00:33:04:50,00:33:08:21,118971,119181,00:33:45:08,00:33:48:23,60758,60863,00:33:44:04,00:33:47:16,48580,48664,9
28,00:33:18:20,00:33:25:37,119780,120216,00:33:58:23,00:34:06:01,61163,61381,00:33:57:16,00:34:04:23,48904,49079,4
28,00:33:27:51,00:33:32:34,120350,120633,00:34:08:08,00:34:13:00,61448,61590,00:34:07:04,00:34:11:22,49132,49246,9
28,00:33:38:25,00:34:09:46,120983,122863,00:34:18:25,00:34:50:06,61765,62706,00:34:17:18,00:34:49:02,49386,50138,9
28,00:34:14:17,00:34:20:11,123133,123487,00:34:54:21,00:35:00:18,62841,63018,00:34:53:14,00:34:59:12,50246,50388,9
28,00:34:24:21,00:34:46:19,123737,125053,00:35:04:23,00:35:26:22,63143,63802,00:35:03:16,00:35:25:15,50488,51015,9
28,00:34:49:07,00:34:56:35,125221,125669,00:35:29:16,00:35:37:00,63886,64110,00:35:28:10,00:35:35:21,51082,51261,9
28,00:35:20:19,00:35:28:21,127091,127573,00:36:00:23,00:36:08:24,64823,65064,00:35:59:15,00:36:07:15,51831,52023,4
28,00:35:47:11,00:35:51:28,128702,128958,00:36:27:19,00:36:31:27,65629,65757,00:36:26:11,00:36:30:18,52475,52578,4
29,00:00:25:02,00:00:31:18,1501,1877,00:00:31:07,00:00:37:14,937,1124,00:00:30:22,00:00:37:04,742,892,4
29,00:00:44:15,00:00:50:20,2653,3018,00:00:50:13,00:00:56:15,1513,1695,00:00:50:04,00:00:56:06,1204,1350,7
29,00:00:50:22,00:00:56:08,3020,3365,00:00:56:16,00:01:02:09,1696,1869,00:00:56:07,00:01:02:01,1351,1489,6
29,00:00:59:17,00:01:13:08,3554,4384,00:01:05:14,00:01:19:09,1964,2379,00:01:05:05,00:01:19:02,1565,1898,10
29,00:01:17:32,00:01:30:13,4648,5408,00:01:23:21,00:01:36:11,2511,2891,00:01:23:11,00:01:36:04,2003,2308,6
29,00:01:29:37,00:01:48:01,5372,6475,00:01:35:23,00:01:54:06,2873,3426,00:01:35:14,00:01:54:00,2294,2736,0
29,00:01:50:03,00:02:08:07,6597,7680,00:01:56:06,00:02:14:09,3486,4029,00:01:56:01,00:02:14:03,2785,3219,0
29,00:02:12:39,00:02:56:17,7952,10567,00:02:18:24,00:03:02:13,4164,5473,00:02:18:16,00:03:02:09,3328,4377,2
29,00:02:47:56,00:02:53:55,10066,10425,00:02:54:03,00:03:00:02,5223,5402,00:02:54:00,00:03:00:00,4176,4320,0
29,00:02:56:39,00:03:01:30,10589,10880,00:03:02:24,00:03:07:20,5484,5630,00:03:02:17,00:03:07:14,4385,4502,3
29,00:03:04:43,00:03:12:28,11072,11537,00:03:10:26,00:03:18:18,5726,5958,00:03:10:19,00:03:18:13,4579,4765,3
29,00:03:26:03,00:05:20:55,12351,19236,00:03:32:06,00:05:27:01,6366,9811,00:03:32:04,00:05:27:04,5092,7852,2
29,00:03:56:34,00:04:02:01,14180,14507,00:04:02:21,00:04:08:05,7281,7445,00:04:02:17,00:04:08:04,5825,5956,0
29,00:05:12:47,00:05:14:43,18749,18865,00:05:18:28,00:05:20:26,9568,9626,00:05:19:01,00:05:20:23,7657,7703,0
29,00:05:21:03,00:05:23:14,19244,19375,00:05:27:05,00:05:29:11,9815,9881,00:05:27:07,00:05:29:12,7855,7908,3
29,00:05:26:48,00:05:30:27,19589,19808,00:05:32:28,00:05:36:18,9988,10098,00:05:33:02,00:05:36:18,7994,8082,3
29,00:05:32:43,00:05:41:23,19944,20463,00:05:38:26,00:05:47:15,10166,10425,00:05:39:00,00:05:47:16,8136,8344,11
29,00:05:44:14,00:06:00:29,20634,21608,00:05:50:11,00:06:06:18,10511,10998,00:05:50:13,00:06:06:19,8413,8803,5
29,00:06:02:56,00:06:07:00,21755,21999,00:06:09:02,00:06:13:04,11072,11194,00:06:09:06,00:06:13:08,8862,8960,1
29,00:06:09:58,00:06:10:34,22176,22212,00:06:16:03,00:06:16:21,11283,11301,00:06:16:07,00:06:16:21,9031,9045,10
29,00:06:11:46,00:06:17:25,22284,22623,00:06:17:27,00:06:23:17,11337,11507,00:06:18:02,00:06:23:18,9074,9210,1
29,00:06:20:09,00:06:25:29,22787,23106,00:06:26:08,00:06:31:18,11588,11748,00:06:26:12,00:06:31:20,9276,9404,1
29,00:06:28:11,00:06:28:43,23268,23300,00:06:34:09,00:06:34:25,11829,11845,00:06:34:13,00:06:35:01,9469,9481,10
29,00:06:28:45,00:06:32:34,23302,23531,00:06:34:26,00:06:38:21,11846,11961,00:06:35:02,00:06:38:22,9482,9574,1
29,00:06:33:30,00:06:52:58,23587,24754,00:06:39:19,00:06:59:03,11989,12573,00:06:39:21,00:06:59:08,9597,10064,9
29,00:06:55:36,00:07:15:07,24912,26081,00:07:01:22,00:07:21:07,12652,13237,00:07:02:00,00:07:21:12,10128,10596,9
29,00:07:16:55,00:07:43:40,26189,27793,00:07:23:01,00:07:49:23,13291,14093,00:07:23:08,00:07:50:03,10640,11283,9
29,00:07:46:05,00:08:05:18,27938,29089,00:07:52:06,00:08:11:12,14166,14742,00:07:52:13,00:08:11:19,11341,11803,9
29,00:08:09:08,00:08:23:53,29319,30203,00:08:15:07,00:08:30:00,14857,15300,00:08:15:15,00:08:30:09,11895,12249,8
